invoice_id,invoice_date,customer_id
1248,10/12/2018,629
1249,6/9/2016,469
1250,3/11/2015,22
1251,5/18/2017,322
1252,6/24/2017,881
1253,5/15/2014,930
1254,11/12/2016,364
1255,7/4/2017,829
1256,5/8/2017,575
1257,7/4/2018,418
1258,2/20/2014,656
1259,11/2/2016,851
1260,9/6/2015,865
1261,9/24/2017,177
1262,9/1/2015,38
1263,6/18/2016,944
1264,4/15/2015,456
1265,3/7/2018,291
1266,4/1/2015,549
1267,5/9/2014,364
1268,12/12/2016,400
1269,5/2/2017,962
1270,5/28/2016,716
1271,3/16/2018,734
1272,10/3/2014,877
1273,1/25/2015,346
1274,1/9/2018,403
1275,9/4/2015,29
1276,5/4/2014,393
1277,10/29/2017,443
1278,10/22/2018,93
1279,4/5/2014,393
1280,7/5/2015,89
1281,4/1/2017,377
1282,3/5/2016,947
1283,3/12/2014,217
1284,7/29/2017,26
1285,4/23/2018,384
1286,12/28/2018,974
1287,2/5/2014,854
1288,9/19/2015,624
1289,10/13/2015,888
1290,5/26/2018,873
1291,8/28/2018,704
1292,8/13/2018,273
1293,11/21/2018,270
1294,9/27/2015,406
1295,6/16/2018,43
1296,7/4/2017,957
1297,7/18/2015,914
1298,4/13/2014,631
1299,7/2/2017,86
1300,5/29/2016,54
1301,8/12/2015,83
1302,6/2/2016,267
1303,5/23/2015,733
1304,5/3/2017,949
1305,7/16/2016,260
1306,2/16/2016,680
1307,4/30/2016,833
1308,2/2/2016,531
1309,9/11/2015,393
1310,11/10/2014,51
1311,5/25/2015,423
1312,6/28/2017,523
1313,8/11/2015,295
1314,7/19/2016,522
1315,1/5/2016,330
1316,4/28/2017,77
1317,7/9/2014,151
1318,2/11/2016,337
1319,2/14/2014,154
1320,3/25/2014,143
1321,3/30/2018,205
1322,11/15/2016,950
1323,1/25/2015,83
1324,5/28/2017,516
1325,10/18/2014,388
1326,6/22/2015,968
1327,10/12/2016,291
1328,10/12/2015,974
1329,9/1/2018,638
1330,6/25/2015,132
1331,7/27/2017,199
1332,4/4/2014,181
1333,3/27/2017,813
1334,8/11/2017,782
1335,2/16/2015,408
1336,6/23/2015,616
1337,11/29/2017,949
1338,1/15/2017,69
1339,7/7/2016,254
1340,2/8/2018,335
1341,11/14/2018,496
1342,9/13/2016,481
1343,10/30/2017,968
1344,11/9/2018,754
1345,7/27/2018,851
1346,1/2/2014,111
1347,8/29/2018,77
1348,2/23/2015,762
1349,2/3/2016,854
1350,5/10/2018,264
1351,6/5/2016,962
1352,1/5/2017,89
1353,4/2/2014,670
1354,2/17/2017,460
1355,5/3/2017,130
1356,6/5/2018,139
1357,5/24/2014,931
1358,8/7/2014,828
1359,8/18/2015,895
1360,7/21/2018,482
1361,3/31/2016,393
1362,6/24/2015,274
1363,5/9/2014,819
1364,10/29/2015,951
1365,4/28/2015,89
1366,3/19/2014,52
1367,3/23/2018,50
1368,3/18/2014,133
1369,5/25/2015,602
1370,2/28/2015,685
1371,4/21/2015,990
1372,8/20/2015,655
1373,8/1/2014,705
1374,12/5/2015,898
1375,10/1/2016,64
1376,6/17/2014,810
1377,1/8/2016,845
1378,11/11/2018,21
1379,1/7/2014,390
1380,5/20/2014,129
1381,1/29/2017,912
1382,3/24/2016,318
1383,6/11/2018,97
1384,10/26/2017,259
1385,9/9/2017,408
1386,5/1/2017,539
1387,1/28/2016,48
1388,4/15/2015,972
1389,5/30/2017,903
1390,12/24/2017,145
1391,6/24/2016,546
1392,6/5/2018,1
1393,2/13/2017,362
1394,12/16/2015,405
1395,7/17/2014,562
1396,1/9/2014,547
1397,12/31/2017,711
1398,3/28/2014,770
1399,8/19/2017,36
1400,1/25/2018,820
1401,4/13/2018,159
1402,11/22/2014,104
1403,5/11/2015,437
1404,4/17/2015,554
1405,1/14/2016,411
1406,11/22/2017,662
1407,11/26/2018,168
1408,8/22/2014,581
1409,6/24/2014,207
1410,1/21/2016,275
1411,1/30/2014,568
1412,1/30/2015,683
1413,2/11/2018,128
1414,6/19/2017,336
1415,10/13/2018,307
1416,7/3/2018,171
1417,1/28/2018,278
1418,3/4/2018,812
1419,11/24/2018,359
1420,10/5/2014,306
1421,2/5/2015,49
1422,3/16/2016,641
1423,7/24/2015,827
1424,5/24/2017,63
1425,5/22/2018,118
1426,12/3/2014,918
1427,12/29/2017,981
1428,12/13/2018,152
1429,6/25/2016,887
1430,10/13/2015,152
1431,5/28/2017,593
1432,12/16/2016,933
1433,7/9/2018,745
1434,6/18/2018,481
1435,7/11/2017,947
1436,1/7/2015,934
1437,9/18/2014,718
1438,12/28/2015,728
1439,9/6/2015,446
1440,10/1/2014,307
1441,5/28/2015,230
1442,6/9/2017,232
1443,4/24/2017,923
1444,5/10/2017,668
1445,8/5/2018,306
1446,3/28/2015,941
1447,2/3/2014,996
1448,2/23/2015,66
1449,8/2/2014,933
1450,7/13/2015,394
1451,10/29/2014,830
1452,4/11/2014,836
1453,11/26/2018,965
1454,3/26/2017,791
1455,12/11/2018,818
1456,12/15/2014,653
1457,6/20/2016,920
1458,9/20/2014,725
1459,4/2/2014,505
1460,7/30/2015,231
1461,7/29/2016,65
1462,2/15/2017,281
1463,9/21/2014,106
1464,6/3/2014,246
1465,6/23/2018,965
1466,11/3/2015,222
1467,2/15/2018,771
1468,8/13/2018,753
1469,7/3/2015,252
1470,2/17/2016,417
1471,8/15/2018,76
1472,6/30/2017,170
1473,1/3/2016,535
1474,5/16/2018,53
1475,8/29/2018,535
1476,6/27/2014,583
1477,6/24/2016,847
1478,10/21/2018,523
1479,6/23/2018,454
1480,1/13/2018,681
1481,11/4/2015,502
1482,8/13/2014,632
1483,11/13/2015,621
1484,3/16/2018,318
1485,6/25/2015,635
1486,3/8/2017,610
1487,9/4/2018,827
1488,7/6/2018,148
1489,12/23/2015,222
1490,7/2/2014,698
1491,1/3/2014,173
1492,5/12/2018,844
1493,7/31/2018,411
1494,6/24/2015,281
1495,6/3/2015,713
1496,1/6/2014,605
1497,12/18/2014,519
1498,7/22/2017,480
1499,7/27/2018,338
1500,12/14/2016,566
1501,9/26/2018,46
1502,6/8/2014,776
1503,5/27/2017,449
1504,2/6/2014,131
1505,1/29/2015,234
1506,2/21/2016,379
1507,5/28/2014,59
1508,12/27/2018,215
1509,7/26/2017,392
1510,12/24/2017,744
1511,7/14/2015,536
1512,5/15/2014,899
1513,9/8/2016,447
1514,1/7/2015,581
1515,4/21/2018,819
1516,11/24/2017,687
1517,11/6/2016,791
1518,5/10/2014,110
1519,5/25/2015,855
1520,7/3/2015,820
1521,4/1/2014,512
1522,3/15/2016,843
1523,9/8/2017,248
1524,7/12/2015,33
1525,10/21/2014,170
1526,5/13/2014,873
1527,10/31/2018,729
1528,9/24/2017,625
1529,4/12/2015,195
1530,6/18/2016,884
1531,9/14/2018,471
1532,4/2/2018,85
1533,9/27/2014,382
1534,11/8/2015,424
1535,1/27/2015,420
1536,9/21/2016,946
1537,4/1/2015,209
1538,4/22/2014,562
1539,5/14/2018,144
1540,6/10/2014,827
1541,7/21/2014,124
1542,4/16/2016,856
1543,6/8/2017,308
1544,10/9/2015,831
1545,12/22/2015,930
1546,8/24/2014,664
1547,5/26/2016,380
1548,2/27/2018,498
1549,1/3/2016,961
1550,11/12/2015,499
1551,5/29/2015,623
1552,6/7/2018,460
1553,8/12/2015,797
1554,9/9/2015,457
1555,4/16/2017,956
1556,10/5/2014,100
1557,1/19/2018,968
1558,11/23/2015,362
1559,3/22/2018,481
1560,2/6/2017,251
1561,4/23/2017,511
1562,5/29/2017,287
1563,8/22/2014,280
1564,10/23/2014,323
1565,10/14/2018,497
1566,6/25/2018,496
1567,12/3/2016,82
1568,6/21/2018,900
1569,7/30/2018,938
1570,12/8/2014,876
1571,3/26/2018,317
1572,10/10/2017,144
1573,4/25/2015,653
1574,8/9/2014,701
1575,10/16/2014,363
1576,3/2/2018,601
1577,4/22/2014,345
1578,7/9/2014,214
1579,8/30/2017,478
1580,4/8/2018,748
1581,5/18/2017,821
1582,6/4/2016,963
1583,12/22/2016,921
1584,2/3/2016,540
1585,5/1/2015,17
1586,10/10/2015,110
1587,4/11/2016,51
1588,12/27/2015,212
1589,7/30/2017,805
1590,3/11/2016,480
1591,7/3/2014,924
1592,4/16/2014,634
1593,10/8/2014,67
1594,3/27/2014,647
1595,11/23/2015,890
1596,12/14/2018,763
1597,11/12/2015,688
1598,12/24/2014,814
1599,4/18/2018,477
1600,7/14/2018,815
1601,8/22/2016,191
1602,8/20/2015,790
1603,11/2/2014,19
1604,2/1/2018,43
1605,4/18/2014,332
1606,7/14/2016,553
1607,4/30/2018,214
1608,6/15/2016,181
1609,10/20/2017,108
1610,4/18/2015,491
1611,5/30/2017,234
1612,1/11/2014,690
1613,9/30/2018,658
1614,11/10/2016,718
1615,11/18/2014,837
1616,8/25/2018,320
1617,2/15/2014,311
1618,12/12/2016,533
1619,5/20/2015,824
1620,6/22/2016,877
1621,2/22/2014,453
1622,1/4/2017,61
1623,9/12/2016,527
1624,4/27/2016,116
1625,6/2/2018,840
1626,8/6/2017,802
1627,7/19/2018,693
1628,4/24/2014,540
1629,1/26/2015,139
1630,3/6/2017,869
1631,11/6/2014,870
1632,8/18/2017,102
1633,4/22/2014,20
1634,4/26/2016,375
1635,6/8/2016,835
1636,12/24/2016,338
1637,12/8/2015,408
1638,11/14/2014,699
1639,4/13/2014,479
1640,12/28/2014,650
1641,8/21/2018,744
1642,4/13/2018,972
1643,12/31/2016,933
1644,8/13/2015,185
1645,10/4/2015,399
1646,1/25/2014,626
1647,10/1/2017,230
1648,3/12/2014,473
1649,12/6/2017,596
1650,4/14/2018,786
1651,5/24/2016,449
1652,8/14/2014,343
1653,5/16/2017,97
1654,8/18/2014,186
1655,9/12/2016,556
1656,4/10/2017,501
1657,7/29/2015,788
1658,3/6/2016,290
1659,6/5/2014,126
1660,11/26/2017,366
1661,10/7/2017,167
1662,9/20/2018,299
1663,7/21/2018,848
1664,8/28/2018,132
1665,11/29/2016,777
1666,1/11/2015,640
1667,4/16/2015,413
1668,11/11/2015,956
1669,1/18/2017,193
1670,4/12/2014,606
1671,9/25/2015,728
1672,11/11/2015,474
1673,3/4/2015,361
1674,8/8/2016,151
1675,11/3/2016,411
1676,2/6/2018,280
1677,3/11/2018,949
1678,3/9/2014,908
1679,5/16/2014,176
1680,4/14/2016,925
1681,1/21/2016,251
1682,6/29/2018,104
1683,12/8/2016,294
1684,11/5/2015,304
1685,4/22/2017,101
1686,11/27/2014,847
1687,12/3/2017,786
1688,10/5/2014,371
1689,2/27/2018,199
1690,11/23/2017,439
1691,7/7/2015,572
1692,7/23/2014,611
1693,5/8/2016,471
1694,11/30/2017,7
1695,7/16/2017,924
1696,3/25/2017,40
1697,2/17/2018,30
1698,1/2/2016,997
1699,5/16/2017,691
1700,7/14/2017,818
1701,2/27/2016,241
1702,8/7/2016,789
1703,6/27/2015,545
1704,6/6/2014,311
1705,10/13/2018,56
1706,12/8/2014,899
1707,8/28/2018,155
1708,7/19/2015,799
1709,3/29/2016,470
1710,11/23/2014,71
1711,9/28/2015,331
1712,4/29/2017,132
1713,12/30/2015,908
1714,10/27/2016,43
1715,11/2/2014,888
1716,5/6/2018,548
1717,1/1/2014,848
1718,1/24/2018,141
1719,11/20/2014,220
1720,5/2/2017,901
1721,11/19/2016,312
1722,8/1/2018,759
1723,1/12/2015,342
1724,5/14/2014,356
1725,5/29/2014,122
1726,6/3/2014,546
1727,4/10/2015,727
1728,10/24/2017,129
1729,3/25/2014,731
1730,5/31/2018,297
1731,5/14/2016,902
1732,2/15/2017,749
1733,2/4/2015,511
1734,9/16/2016,369
1735,11/14/2018,375
1736,12/18/2016,546
1737,6/30/2016,617
1738,10/1/2014,806
1739,2/17/2018,596
1740,9/16/2015,294
1741,4/1/2016,835
1742,2/3/2015,465
1743,6/4/2016,94
1744,3/15/2014,909
1745,9/14/2018,179
1746,3/15/2018,782
1747,12/16/2014,192
1748,3/7/2014,787
1749,11/27/2015,620
1750,8/11/2018,719
1751,6/6/2018,830
1752,4/25/2016,828
1753,3/14/2018,284
1754,1/9/2016,3
1755,12/30/2017,530
1756,10/23/2014,449
1757,12/8/2018,620
1758,8/17/2017,576
1759,8/1/2018,44
1760,2/3/2014,592
1761,12/14/2018,124
1762,5/4/2014,413
1763,9/18/2017,775
1764,1/5/2016,483
1765,5/28/2015,265
1766,9/30/2014,947
1767,10/19/2016,733
1768,2/27/2015,227
1769,7/17/2015,377
1770,3/22/2015,796
1771,9/12/2016,220
1772,11/25/2014,443
1773,10/10/2016,448
1774,12/21/2014,981
1775,1/12/2014,741
1776,6/7/2015,892
1777,5/4/2017,65
1778,8/1/2017,73
1779,2/24/2015,512
1780,1/5/2014,391
1781,1/6/2014,638
1782,2/25/2017,600
1783,7/31/2014,424
1784,7/8/2014,71
1785,10/15/2014,220
1786,1/13/2017,806
1787,10/30/2017,565
1788,9/8/2017,540
1789,5/30/2018,137
1790,11/10/2014,606
1791,10/21/2015,653
1792,7/11/2015,358
1793,10/8/2017,870
1794,6/4/2018,6
1795,10/27/2015,837
1796,4/11/2016,279
1797,2/1/2018,255
1798,10/4/2018,7
1799,11/5/2018,529
1800,1/27/2018,976
1801,5/30/2017,971
1802,5/3/2016,6
1803,11/3/2015,205
1804,4/25/2017,450
1805,1/22/2018,485
1806,12/10/2016,566
1807,5/25/2016,724
1808,7/26/2015,260
1809,4/24/2018,922
1810,1/23/2016,925
1811,5/18/2016,386
1812,4/28/2015,147
1813,5/4/2017,195
1814,3/31/2017,985
1815,10/25/2014,30
1816,7/13/2014,17
1817,7/3/2014,750
1818,6/18/2018,494
1819,2/22/2014,158
1820,3/24/2016,648
1821,1/25/2014,981
1822,2/10/2018,354
1823,2/22/2018,586
1824,9/8/2014,692
1825,9/22/2015,87
1826,9/13/2014,69
1827,9/16/2017,9
1828,3/15/2014,328
1829,12/27/2018,372
1830,9/24/2018,755
1831,8/27/2015,846
1832,2/14/2016,921
1833,10/11/2016,612
1834,7/11/2015,727
1835,10/15/2016,267
1836,6/26/2014,1
1837,4/30/2015,536
1838,4/2/2014,600
1839,2/27/2015,213
1840,2/12/2015,135
1841,8/18/2015,23
1842,2/16/2017,470
1843,3/23/2017,424
1844,4/4/2016,380
1845,12/23/2014,527
1846,4/29/2017,891
1847,3/22/2015,338
1848,8/22/2017,802
1849,2/11/2017,25
1850,6/29/2017,72
1851,3/22/2015,603
1852,9/6/2018,75
1853,10/12/2016,787
1854,9/19/2016,102
1855,3/3/2016,879
1856,12/18/2016,641
1857,9/29/2018,138
1858,8/13/2016,40
1859,5/24/2014,743
1860,4/20/2016,8
1861,2/16/2014,834
1862,3/12/2014,405
1863,11/16/2017,246
1864,11/20/2016,708
1865,4/2/2018,235
1866,12/22/2017,873
1867,3/12/2015,821
1868,5/11/2017,602
1869,4/10/2017,414
1870,2/11/2014,996
1871,5/19/2018,64
1872,10/8/2016,168
1873,7/26/2016,968
1874,3/25/2017,577
1875,8/8/2016,228
1876,6/23/2017,705
1877,7/18/2018,424
1878,10/2/2015,987
1879,6/23/2017,951
1880,8/14/2015,59
1881,1/18/2017,777
1882,5/4/2015,47
1883,6/16/2016,890
1884,5/12/2018,653
1885,1/2/2018,738
1886,2/14/2016,659
1887,9/22/2017,150
1888,7/21/2015,211
1889,10/5/2015,885
1890,5/25/2016,517
1891,7/6/2017,988
1892,7/19/2017,113
1893,12/18/2018,673
1894,12/12/2015,308
1895,3/23/2017,263
1896,5/2/2014,76
1897,5/16/2018,852
1898,1/23/2016,412
1899,1/17/2017,285
1900,2/8/2015,637
1901,3/31/2018,347
1902,7/15/2015,687
1903,9/29/2015,274
1904,1/10/2017,476
1905,7/20/2018,953
1906,9/30/2016,62
1907,6/6/2014,115
1908,3/3/2015,542
1909,4/13/2018,803
1910,12/13/2014,395
1911,1/11/2015,462
1912,7/2/2018,328
1913,6/23/2016,188
1914,4/26/2018,118
1915,9/6/2018,28
1916,12/11/2015,738
1917,4/29/2014,265
1918,1/18/2014,811
1919,2/2/2016,619
1920,3/2/2018,327
1921,4/12/2014,425
1922,2/21/2016,771
1923,6/16/2015,360
1924,6/5/2017,873
1925,7/28/2015,106
1926,8/28/2018,844
1927,5/23/2016,140
1928,5/16/2018,200
1929,4/17/2015,818
1930,5/9/2015,837
1931,7/28/2015,778
1932,6/3/2018,716
1933,7/5/2018,149
1934,12/5/2015,278
1935,6/12/2016,286
1936,6/13/2014,570
1937,8/28/2018,344
1938,6/4/2014,357
1939,1/18/2018,434
1940,11/4/2017,509
1941,6/14/2017,369
1942,5/31/2018,337
1943,9/5/2015,597
1944,9/17/2018,285
1945,6/29/2015,887
1946,8/17/2014,45
1947,3/20/2014,250
1948,8/16/2015,489
1949,2/17/2015,544
1950,4/9/2015,665
1951,9/4/2016,130
1952,2/20/2018,833
1953,5/11/2016,501
1954,12/5/2014,934
1955,4/15/2016,240
1956,11/27/2016,356
1957,7/14/2017,572
1958,11/14/2014,302
1959,4/3/2018,37
1960,6/13/2015,6
1961,9/5/2016,216
1962,12/6/2015,997
1963,9/20/2015,970
1964,4/23/2017,319
1965,2/18/2018,72
1966,9/4/2015,117
1967,5/28/2018,386
1968,7/21/2016,184
1969,1/18/2014,63
1970,10/7/2017,849
1971,2/27/2017,369
1972,1/1/2014,176
1973,3/14/2015,446
1974,10/18/2016,977
1975,8/16/2014,273
1976,4/18/2014,728
1977,3/25/2018,102
1978,3/10/2015,422
1979,7/19/2018,854
1980,5/9/2018,865
1981,6/25/2015,104
1982,7/20/2014,489
1983,1/9/2016,949
1984,2/18/2017,517
1985,7/25/2018,420
1986,6/5/2015,486
1987,2/20/2017,777
1988,4/20/2018,529
1989,3/12/2014,479
1990,9/11/2014,984
1991,6/11/2014,866
1992,9/28/2014,162
1993,7/21/2018,207
1994,12/30/2018,626
1995,12/28/2018,976
1996,2/24/2014,144
1997,12/4/2015,108
1998,5/29/2017,413
1999,3/1/2017,284
2000,11/25/2014,249
