order_id,invoice_id,product_id,count,discount
1345,1494,69,41,0
1346,1876,36,83,2
1347,1256,73,34,0
1348,910,4,95,1
1349,1904,96,93,2
1350,921,37,51,0
1351,1254,66,35,1
1352,242,12,73,1
1353,373,62,61,1
1354,382,18,95,0
1355,962,80,76,2
1356,1843,26,47,1
1357,1669,23,55,0
1358,1459,53,2,1
1359,1963,22,92,0
1360,1073,97,96,3
1361,672,94,27,2
1362,866,66,89,0
1363,156,90,83,2
1364,1634,28,95,1
1365,1580,95,21,3
1366,1829,10,66,3
1367,1349,51,63,3
1368,1856,92,98,0
1369,202,79,24,0
1370,1648,85,15,0
1371,74,27,23,0
1372,268,97,59,0
1373,197,4,98,1
1374,1553,76,24,1
1375,1974,81,83,0
1376,210,93,80,0
1377,1573,53,74,2
1378,1305,43,3,0
1379,92,8,81,0
1380,462,46,11,1
1381,454,92,73,2
1382,1000,46,83,0
1383,1184,23,34,1
1384,1477,27,23,1
1385,293,25,88,4
1386,1483,96,52,1
1387,1643,76,40,0
1388,473,54,21,1
1389,390,34,38,2
1390,200,36,72,0
1391,828,87,8,4
1392,1034,77,22,1
1393,1757,100,41,1
1394,1141,70,37,2
1395,772,18,74,1
1396,869,39,88,1
1397,164,33,33,1
1398,57,96,99,2
1399,206,14,55,0
1400,815,54,1,1
1401,1857,17,54,1
1402,1239,30,40,1
1403,516,56,13,1
1404,1669,31,51,1
1405,512,92,88,2
1406,1155,83,88,1
1407,426,89,7,1
1408,1249,9,71,2
1409,1125,2,2,0
1410,1375,34,51,2
1411,24,77,80,2
1412,601,49,73,0
1413,174,47,48,2
1414,1770,74,45,1
1415,1151,1,17,1
1416,1887,69,92,0
1417,411,77,14,1
1418,651,63,31,1
1419,121,25,85,1
1420,810,2,4,0
1421,1161,61,8,0
1422,1923,98,71,1
1423,1025,46,66,2
1424,915,32,26,0
1425,1055,84,54,1
1426,1206,6,98,1
1427,1272,40,45,0
1428,352,5,43,3
1429,1772,31,5,0
1430,1473,20,19,0
1431,262,76,81,1
1432,1255,56,52,3
1433,767,67,50,1
1434,1057,78,59,1
1435,963,68,22,0
1436,1227,20,70,1
1437,458,25,73,0
1438,126,18,71,1
1439,1838,56,42,0
1440,1240,2,57,3
1441,1299,34,46,1
1442,1319,6,18,3
1443,916,78,90,0
1444,317,26,30,1
1445,1328,40,48,0
1446,610,75,71,1
1447,841,95,87,0
1448,1085,25,67,3
1449,1677,46,10,2
1450,362,47,41,0
1451,543,72,64,1
1452,1207,49,31,0
1453,1744,91,2,0
1454,336,69,70,1
1455,737,15,32,2
1456,361,28,93,0
1457,1333,93,80,2
1458,1714,47,41,1
1459,1041,48,49,0
1460,976,99,16,0
1461,1997,44,24,3
1462,847,50,95,0
1463,301,80,53,0
1464,1078,11,20,1
1465,1916,64,81,0
1466,311,44,2,1
1467,1355,72,20,0
1468,1346,71,50,1
1469,750,53,75,0
1470,11,40,21,2
1471,160,25,10,1
1472,1346,41,15,1
1473,1057,90,99,1
1474,776,8,87,0
1475,996,51,82,1
1476,655,18,8,0
1477,1775,94,73,0
1478,1679,47,94,0
1479,347,11,44,2
1480,314,89,2,3
1481,318,57,59,0
1482,1294,38,95,1
1483,280,49,50,1
1484,1063,24,31,2
1485,1841,51,29,2
1486,1789,76,72,2
1487,1796,14,85,2
1488,1639,8,51,0
1489,1050,100,13,0
1490,1658,99,63,0
1491,262,36,66,0
1492,1006,72,6,1
1493,1921,65,93,1
1494,633,6,41,0
1495,1054,6,46,0
1496,943,39,99,2
1497,1362,57,92,0
1498,578,45,88,1
1499,208,96,61,1
1500,1451,65,54,1
1501,1459,47,3,1
1502,1196,2,49,1
1503,914,56,75,0
1504,495,47,18,0
1505,1637,3,74,1
1506,1952,7,82,1
1507,913,76,30,2
1508,1361,22,34,0
1509,149,74,70,0
1510,69,66,75,4
1511,1010,9,6,0
1512,239,72,73,2
1513,1560,38,68,0
1514,154,22,1,0
1515,1952,55,33,0
1516,1252,87,2,0
1517,684,89,68,0
1518,294,37,27,1
1519,337,85,1,0
1520,1816,95,25,1
1521,1201,19,1,2
1522,855,26,43,2
1523,154,84,46,0
1524,1970,92,4,2
1525,1897,14,49,2
1526,1548,81,17,2
1527,1705,3,75,0
1528,1148,63,58,2
1529,112,25,3,1
1530,813,22,71,1
1531,444,8,82,1
1532,601,50,98,0
1533,298,97,84,0
1534,614,76,52,1
1535,1170,60,15,0
1536,15,66,64,0
1537,1570,15,38,0
1538,50,63,62,1
1539,652,8,12,0
1540,479,51,100,0
1541,1671,39,62,1
1542,583,93,49,0
1543,1805,66,10,0
1544,625,96,25,1
1545,190,40,30,2
1546,330,73,95,2
1547,434,48,88,0
1548,1089,27,100,3
1549,244,88,55,0
1550,1990,97,51,1
1551,819,66,18,0
1552,1836,92,45,1
1553,2000,86,18,2
1554,115,99,2,1
1555,1659,2,76,0
1556,1038,79,23,0
1557,1141,93,95,0
1558,340,40,37,1
1559,517,98,8,0
1560,1773,11,41,2
1561,393,71,27,2
1562,1076,56,11,0
1563,1035,20,55,1
1564,1289,72,2,1
1565,1801,88,20,1
1566,634,97,87,0
1567,127,54,91,1
1568,323,33,13,2
1569,36,21,67,1
1570,78,68,32,1
1571,783,34,73,1
1572,1721,57,24,0
1573,613,3,66,1
1574,1677,50,86,0
1575,1487,31,8,2
1576,1200,25,87,0
1577,645,63,2,1
1578,603,39,99,1
1579,491,19,10,0
1580,1927,86,15,0
1581,682,80,31,1
1582,1629,56,34,1
1583,818,88,32,2
1584,1661,28,19,1
1585,932,72,5,2
1586,374,40,49,1
1587,1402,12,93,1
1588,666,38,38,0
1589,859,26,74,1
1590,766,68,11,0
1591,1987,15,90,4
1592,1015,73,80,1
1593,92,30,9,1
1594,95,65,100,1
1595,1917,45,91,0
1596,1424,72,29,0
1597,901,71,66,0
1598,1387,42,96,1
1599,396,56,79,0
1600,537,40,61,1
1601,545,97,49,3
1602,1522,41,29,1
1603,799,83,1,1
1604,587,72,96,0
1605,1816,100,17,1
1606,922,62,55,1
1607,484,19,23,1
1608,1561,80,51,0
1609,1080,37,44,0
1610,1711,42,90,0
1611,785,21,91,0
1612,256,31,27,2
1613,1535,38,75,1
1614,651,47,77,0
1615,232,63,88,0
1616,1569,90,70,0
1617,1139,20,68,2
1618,932,28,65,0
1619,1664,15,7,1
1620,716,35,78,1
1621,194,50,62,4
1622,1578,20,23,1
1623,1032,34,61,1
1624,1044,38,2,2
1625,402,78,46,1
1626,1575,5,9,0
1627,1131,43,7,0
1628,1596,86,29,1
1629,253,93,18,0
1630,1430,50,91,2
1631,1819,63,91,1
1632,1836,81,50,1
1633,1559,24,66,1
1634,734,81,63,0
1635,1516,99,5,2
1636,855,68,59,3
1637,890,91,16,2
1638,500,14,11,1
1639,1781,92,75,2
1640,704,94,38,1
1641,32,83,48,0
1642,1693,33,59,0
1643,1091,15,73,2
1644,1224,30,43,1
1645,474,23,2,1
1646,280,42,28,0
1647,563,20,11,1
1648,1973,91,67,1
1649,1649,79,75,1
1650,694,97,42,0
1651,1970,92,35,0
1652,1314,92,17,0
1653,313,80,83,2
1654,1683,26,91,0
1655,803,31,2,0
1656,1730,86,28,1
1657,1227,75,69,0
1658,28,6,97,1
1659,897,21,11,1
1660,1801,17,67,1
1661,1066,43,70,1
1662,154,93,54,0
1663,908,33,80,0
1664,314,92,26,0
1665,1864,29,48,0
1666,1980,15,13,0
1667,1057,73,94,2
1668,1914,92,58,1
1669,240,47,99,3
1670,1861,56,76,0
1671,1507,79,83,0
1672,257,23,76,2
1673,1335,50,35,1
1674,795,49,93,0
1675,262,82,78,0
1676,1251,25,95,1
1677,1418,78,38,1
1678,815,25,13,4
1679,1957,24,33,1
1680,1260,74,39,0
1681,1816,5,26,0
1682,338,7,90,2
1683,544,84,12,0
1684,830,63,77,1
1685,985,82,47,1
1686,1368,27,54,2
1687,525,77,52,1
1688,265,76,92,1
1689,842,100,66,2
1690,60,22,2,2
1691,357,19,26,2
1692,1612,67,98,1
1693,1065,100,71,1
1694,1409,45,12,0
1695,385,100,100,1
1696,1732,31,51,1
1697,128,40,78,0
1698,1026,14,88,0
1699,907,55,85,3
1700,1974,84,92,2
1701,763,16,81,1
1702,757,100,51,1
1703,1880,63,91,1
1704,736,55,10,1
1705,504,10,61,1
1706,5,91,58,3
1707,65,3,96,0
1708,505,6,41,1
1709,766,61,91,3
1710,1830,55,57,1
1711,490,61,86,0
1712,690,16,44,3
1713,557,80,49,2
1714,1798,100,53,0
1715,404,4,58,0
1716,1420,76,40,0
1717,104,96,95,0
1718,1748,7,1,0
1719,1522,19,18,3
1720,1182,89,89,0
1721,1432,15,45,1
1722,1867,65,71,1
1723,1216,34,52,0
1724,1498,57,62,1
1725,1619,8,83,1
1726,48,73,83,0
1727,15,94,97,0
1728,479,67,91,1
1729,1784,35,68,0
1730,127,41,56,2
1731,1889,85,22,1
1732,1555,68,93,0
1733,1373,71,43,1
1734,1673,94,65,0
1735,1609,84,1,0
1736,1016,90,20,1
1737,1717,35,66,3
1738,1487,85,91,0
1739,99,19,33,1
1740,1052,7,100,0
1741,1414,78,51,0
1742,1735,95,54,1
1743,304,97,45,1
1744,1776,88,89,2
1745,1594,83,33,0
1746,1450,94,64,1
1747,1303,100,43,0
1748,1672,86,40,1
1749,322,5,75,0
1750,1409,21,32,1
1751,1019,90,17,1
1752,848,42,30,0
1753,1910,69,57,2
1754,575,98,21,0
1755,1699,88,37,2
1756,1694,54,51,0
1757,548,33,63,0
1758,432,81,24,3
1759,1093,75,1,0
1760,1251,65,8,1
1761,260,36,60,0
1762,829,80,51,2
1763,1028,17,100,0
1764,1844,18,8,1
1765,1406,43,51,3
1766,1153,45,31,0
1767,1078,65,17,2
1768,1175,88,41,0
1769,516,38,37,2
1770,921,83,94,2
1771,1468,91,63,1
1772,1024,7,94,0
1773,1379,31,20,3
1774,692,10,98,1
1775,681,39,54,2
1776,1235,50,3,1
1777,700,42,2,1
1778,143,18,81,0
1779,78,18,40,0
1780,262,51,46,2
1781,427,59,32,1
1782,1062,19,45,0
1783,1003,98,82,2
1784,852,69,84,2
1785,1341,85,63,2
1786,1564,18,8,0
1787,625,76,48,2
1788,877,69,1,1
1789,981,57,29,0
1790,1981,15,9,0
1791,60,74,15,0
1792,41,98,79,4
1793,1511,33,73,0
1794,1712,87,58,2
1795,202,61,66,2
1796,1510,82,33,0
1797,695,100,69,3
1798,220,80,50,1
1799,1435,48,92,2
1800,1658,9,40,2
1801,1353,17,31,2
1802,280,38,54,0
1803,92,18,73,0
1804,678,53,53,0
1805,460,21,66,0
1806,1741,70,23,2
1807,330,22,24,1
1808,728,14,36,2
1809,342,70,30,1
1810,323,57,3,2
1811,1348,4,49,1
1812,335,85,95,1
1813,1039,54,13,0
1814,618,75,29,0
1815,481,36,33,5
1816,969,10,86,1
1817,1681,21,87,1
1818,226,51,31,0
1819,1368,12,21,1
1820,134,34,27,1
1821,66,65,35,2
1822,1456,40,31,2
1823,1198,12,35,1
1824,212,60,15,0
1825,65,14,83,2
1826,1463,65,73,1
1827,754,18,13,0
1828,177,56,6,3
1829,1751,51,75,1
1830,201,37,16,1
1831,432,100,50,1
1832,392,68,66,0
1833,728,19,45,0
1834,1566,36,88,1
1835,1732,20,46,1
1836,944,83,74,0
1837,1681,87,69,1
1838,1210,42,69,0
1839,1653,97,99,1
1840,1685,87,74,3
1841,34,47,25,1
1842,258,77,55,0
1843,932,93,29,1
1844,783,2,88,1
1845,1191,36,25,1
1846,1816,50,32,2
1847,1937,35,37,1
1848,282,18,98,2
1849,1819,48,56,2
1850,1616,23,81,1
1851,111,84,84,2
1852,78,30,32,1
1853,858,60,74,2
1854,1734,64,55,0
1855,1331,35,58,0
1856,598,98,80,2
1857,261,42,80,0
1858,271,30,4,1
1859,1349,75,53,1
1860,1695,56,69,2
1861,1207,45,20,1
1862,620,22,60,1
1863,1145,18,65,3
1864,1522,86,87,1
1865,1922,29,32,1
1866,1163,58,29,1
1867,1842,34,67,0
1868,482,53,6,1
1869,436,15,3,4
1870,172,87,36,1
1871,1880,74,36,3
1872,1545,33,59,1
1873,1807,68,83,0
1874,981,98,53,1
1875,921,67,30,0
1876,941,9,33,0
1877,248,91,28,0
1878,1515,80,53,1
1879,1719,74,81,1
1880,1939,11,42,0
1881,573,48,25,1
1882,783,44,49,1
1883,1590,76,98,1
1884,716,47,57,2
1885,1133,11,73,2
1886,1530,9,18,1
1887,696,13,7,1
1888,1555,51,31,1
1889,1153,35,64,1
1890,1123,66,50,1
1891,166,62,84,1
1892,88,8,38,1
1893,1986,41,14,2
1894,585,48,9,0
1895,739,6,92,1
1896,1169,61,87,1
1897,1176,19,55,1
1898,1200,35,1,1
1899,1756,71,84,1
1900,782,60,80,0
1901,694,11,74,0
1902,545,34,51,0
1903,1331,14,12,0
1904,440,51,15,2
1905,1958,1,23,1
1906,211,64,73,0
1907,352,92,45,1
1908,249,44,79,0
1909,141,90,72,2
1910,739,4,69,0
1911,303,12,89,1
1912,926,7,35,3
1913,1907,69,11,1
1914,971,74,80,1
1915,75,69,31,1
1916,1248,36,57,2
1917,1508,4,6,0
1918,693,27,5,0
1919,654,84,57,1
1920,567,81,79,1
1921,121,67,2,1
1922,570,30,41,2
1923,1033,62,8,0
1924,563,78,13,2
1925,1326,27,32,0
1926,883,46,35,0
1927,1843,58,83,2
1928,1054,41,50,0
1929,1590,68,2,0
1930,801,46,54,2
1931,1967,10,27,2
1932,123,87,57,1
1933,1269,68,80,0
1934,1630,93,5,0
1935,973,27,48,0
1936,1286,68,46,0
1937,1088,1,50,3
1938,972,4,67,1
1939,1507,22,14,0
1940,703,71,25,1
1941,621,97,29,1
1942,1369,39,83,1
1943,1735,20,54,0
1944,321,26,53,1
1945,806,63,28,0
1946,1003,92,74,0
1947,1426,50,38,1
1948,934,23,21,1
1949,1438,66,44,0
1950,1368,80,53,1
1951,520,13,87,1
1952,700,42,97,0
1953,1997,70,67,2
1954,1481,53,27,4
1955,1772,92,22,1
1956,359,9,52,0
1957,248,71,58,5
1958,1105,99,29,1
1959,634,37,65,2
1960,601,3,64,1
1961,210,19,69,0
1962,623,96,23,1
1963,1719,2,26,1
1964,753,23,98,1
1965,1053,38,51,3
1966,103,14,91,2
1967,977,51,45,1
1968,1080,96,30,3
1969,449,26,3,3
1970,1518,42,79,3
1971,1319,6,53,2
1972,1697,24,34,1
1973,621,22,71,0
1974,272,5,59,1
1975,1401,32,36,2
1976,233,76,37,2
1977,1204,88,9,1
1978,466,21,47,2
1979,415,31,47,3
1980,587,73,64,1
1981,1472,47,63,2
1982,691,27,85,1
1983,1796,85,80,0
1984,1888,85,31,6
1985,1588,67,74,1
1986,140,40,85,2
1987,1404,31,68,0
1988,1284,54,40,1
1989,1243,51,33,1
1990,1489,19,31,1
1991,241,28,46,0
1992,72,65,36,1
1993,646,97,84,2
1994,427,38,1,1
1995,1117,10,78,0
1996,679,55,37,2
1997,26,84,3,2
1998,93,35,1,1
1999,1719,13,99,0
2000,370,72,88,0
